txn_id,raw_code,code,disaster_number,is_disaster,fiscal_year,disbursement_amount,disbursement_type,disbursement_date,data_watermark
TXN-000820,HM-97039-4332,HM-97039-4332,4332,true,2025,6614531.11,Vendor / contract payment,2025-02-11,SYNTHETIC-DEMO
TXN-000821,HM-97039-4337,HM-97039-4337,4337,true,2025,5191434.58,Interagency transfer,2025-05-12,SYNTHETIC-DEMO
TXN-000822,HM-97039-4339,HM-97039-4339,4339,true,2025,6842094.02,Direct assistance payment,2025-03-19,SYNTHETIC-DEMO
TXN-000823,HM-97039-4339,HM-97039-4339,4339,true,2025,5100877.88,Grant award payment,2025-05-04,SYNTHETIC-DEMO
TXN-000824,HM-97039-4339,HM-97039-4339,4339,true,2025,5814569.56,Grant award payment,2025-07-15,SYNTHETIC-DEMO
TXN-000825,HM-97039-4339,HM-97039-4339,4339,true,2025,3217099.95,Interagency transfer,2025-05-03,SYNTHETIC-DEMO
TXN-000826,HM-97039-4339,HM-97039-4339,4339,true,2025,5337104.36,Vendor / contract payment,2025-04-12,SYNTHETIC-DEMO
TXN-000827,HM-97039-4339,HM-97039-4339,4339,true,2025,3235008.23,Interagency transfer,2025-09-07,SYNTHETIC-DEMO
TXN-000828,HM-97039-4339,HM-97039-4339,4339,true,2025,5500054.32,Vendor / contract payment,2025-06-22,SYNTHETIC-DEMO
TXN-000829,HM-97039-4339,HM-97039-4339,4339,true,2025,6809447.89,Vendor / contract payment,2025-05-07,SYNTHETIC-DEMO
TXN-000830,HM-97039-4339,HM-97039-4339,4339,true,2025,5992690.54,Interagency transfer,2025-05-24,SYNTHETIC-DEMO
TXN-000831,HM-97039-4339,HM-97039-4339,4339,true,2025,5352918.01,Grant award payment,2025-06-01,SYNTHETIC-DEMO
TXN-000832,HM-97039-4339,HM-97039-4339,4339,true,2025,5721267.41,Grant award payment,2025-08-12,SYNTHETIC-DEMO
TXN-000833,HM-97039-4339,HM-97039-4339,4339,true,2025,4201896.67,Grant award payment,2024-10-26,SYNTHETIC-DEMO
TXN-000834,HM-97039-4339,HM-97039-4339,4339,true,2025,4577002.58,Grant award payment,2025-08-26,SYNTHETIC-DEMO
TXN-000835,HM-97039-4340,HM-97039-4340,4340,true,2025,5559722.24,Grant award payment,2025-01-02,SYNTHETIC-DEMO
TXN-000836,HM-97039-4340,HM-97039-4340,4340,true,2025,5146134.34,Grant award payment,2025-03-17,SYNTHETIC-DEMO
TXN-000837,HM-97039-4340,HM-97039-4340,4340,true,2025,6149661.92,Direct assistance payment,2025-04-16,SYNTHETIC-DEMO
TXN-000838,HM-97039-4340,HM-97039-4340,4340,true,2025,3116394.83,Vendor / contract payment,2025-01-13,SYNTHETIC-DEMO
TXN-000839,HM-97039-4340,HM-97039-4340,4340,true,2025,6727294.82,Grant award payment,2025-04-12,SYNTHETIC-DEMO
TXN-000840,HM-97039-4340,HM-97039-4340,4340,true,2025,4301302.02,Grant award payment,2025-01-09,SYNTHETIC-DEMO
TXN-000841,HM-97039-4340,HM-97039-4340,4340,true,2025,3737446.82,Grant award payment,2024-11-15,SYNTHETIC-DEMO
TXN-000842,HM-97039-4340,HM-97039-4340,4340,true,2025,6247005.90,Grant award payment,2025-02-17,SYNTHETIC-DEMO
TXN-000843,HM-60201-4332,HM-60201-4332,4332,true,2025,6614531.11,Grant award payment,2025-07-31,SYNTHETIC-DEMO
TXN-000844,HM-60201-4337,HM-60201-4337,4337,true,2025,5191434.58,Grant award payment,2025-06-28,SYNTHETIC-DEMO
TXN-000845,HM-60201-4339,HM-60201-4339,4339,true,2025,6651794.73,Direct assistance payment,2025-01-04,SYNTHETIC-DEMO
TXN-000846,HM-60201-4339,HM-60201-4339,4339,true,2025,3437559.48,Vendor / contract payment,2025-08-05,SYNTHETIC-DEMO
TXN-000847,HM-60201-4339,HM-60201-4339,4339,true,2025,4077230.33,Grant award payment,2025-05-14,SYNTHETIC-DEMO
TXN-000848,HM-60201-4339,HM-60201-4339,4339,true,2025,6170250.77,Grant award payment,2025-06-03,SYNTHETIC-DEMO
TXN-000849,hm-60201-4339,HM-60201-4339,4339,true,2025,3939716.56,Vendor / contract payment,2025-07-09,SYNTHETIC-DEMO
TXN-000850,HM-60201-4339,HM-60201-4339,4339,true,2025,5890388.47,Interagency transfer,2025-08-18,SYNTHETIC-DEMO
TXN-000851,HM-60201-4339,HM-60201-4339,4339,true,2025,6077170.62,Direct assistance payment,2025-07-28,SYNTHETIC-DEMO
TXN-000852,HM-60201-4339,HM-60201-4339,4339,true,2025,3568087.99,Grant award payment,2025-06-29,SYNTHETIC-DEMO
TXN-000853,HM-60201-4339,HM-60201-4339,4339,true,2025,6037944.85,Grant award payment,2025-06-16,SYNTHETIC-DEMO
TXN-000854,HM-60201-4339,HM-60201-4339,4339,true,2025,5657334.65,Vendor / contract payment,2024-12-06,SYNTHETIC-DEMO
TXN-000855,HM 60201 4339,HM-60201-4339,4339,true,2025,3913180.93,Interagency transfer,2025-09-18,SYNTHETIC-DEMO
TXN-000856,HM-60201-4339,HM-60201-4339,4339,true,2025,8454381.84,Interagency transfer,2025-01-26,SYNTHETIC-DEMO
TXN-000857,HM-60201-4339,HM-60201-4339,4339,true,2025,3826990.20,Grant award payment,2025-09-09,SYNTHETIC-DEMO
TXN-000858,HM-60201-4340,HM-60201-4340,4340,true,2025,3845688.80,Grant award payment,2025-03-19,SYNTHETIC-DEMO
TXN-000859,HM-60201-4340,HM-60201-4340,4340,true,2025,6231847.17,Grant award payment,2025-06-06,SYNTHETIC-DEMO
TXN-000860,HM-60201-4340,HM-60201-4340,4340,true,2025,6893860.27,Grant award payment,2024-11-10,SYNTHETIC-DEMO
TXN-000861,HM-60201-4340,HM-60201-4340,4340,true,2025,3364615.29,Interagency transfer,2025-04-21,SYNTHETIC-DEMO
TXN-000862,HM-60201-4340,HM-60201-4340,4340,true,2025,5447084.21,Grant award payment,2025-07-15,SYNTHETIC-DEMO
TXN-000863,HM-60201-4340,HM-60201-4340,4340,true,2025,5114213.02,Vendor / contract payment,2024-10-05,SYNTHETIC-DEMO
TXN-000864,HM/60201/4340,HM-60201-4340,4340,true,2025,5533309.91,Grant award payment,2025-04-11,SYNTHETIC-DEMO
TXN-000865,HM 60201 4340,HM-60201-4340,4340,true,2025,4554344.22,Vendor / contract payment,2024-12-31,SYNTHETIC-DEMO
TXN-000866,HM-97039-4332,HM-97039-4332,4332,true,2026,4564026.47,Vendor / contract payment,2026-05-06,SYNTHETIC-DEMO
TXN-000867,hm-97039-4337,HM-97039-4337,4337,true,2026,3582089.86,Grant award payment,2026-03-05,SYNTHETIC-DEMO
TXN-000868,HM-97039-4339,HM-97039-4339,4339,true,2026,3186347.46,Direct assistance payment,2026-03-07,SYNTHETIC-DEMO
TXN-000869,HM-97039-4339,HM-97039-4339,4339,true,2026,4552792.40,Vendor / contract payment,2026-03-27,SYNTHETIC-DEMO
TXN-000870,HM-97039-4339,HM-97039-4339,4339,true,2026,4680641.35,Grant award payment,2026-08-18,SYNTHETIC-DEMO
TXN-000871,HM-97039-4339,HM-97039-4339,4339,true,2026,6414226.55,Grant award payment,2025-10-21,SYNTHETIC-DEMO
TXN-000872,HM-97039-4339,HM-97039-4339,4339,true,2026,5665515.73,Interagency transfer,2026-06-30,SYNTHETIC-DEMO
TXN-000873,HM-97039-4339,HM-97039-4339,4339,true,2026,6396137.37,Interagency transfer,2025-12-03,SYNTHETIC-DEMO
TXN-000874,HM-97039-4339,HM-97039-4339,4339,true,2026,4526399.00,Interagency transfer,2026-01-22,SYNTHETIC-DEMO
TXN-000875,HM-97039-4339,HM-97039-4339,4339,true,2026,4716184.73,Vendor / contract payment,2026-06-12,SYNTHETIC-DEMO
TXN-000876,HM-97039-4339,HM-97039-4339,4339,true,2026,6576157.09,Grant award payment,2026-08-15,SYNTHETIC-DEMO
TXN-000877,HM-97039-4340,HM-97039-4340,4340,true,2026,5568602.42,Grant award payment,2026-09-07,SYNTHETIC-DEMO
TXN-000878,HM-97039-4340,HM-97039-4340,4340,true,2026,3995765.05,Grant award payment,2026-05-30,SYNTHETIC-DEMO
TXN-000879,HM-97039-4340,HM-97039-4340,4340,true,2026,2793563.71,Grant award payment,2026-03-09,SYNTHETIC-DEMO
TXN-000880,HM-97039-4340,HM-97039-4340,4340,true,2026,5671859.44,Grant award payment,2025-12-05,SYNTHETIC-DEMO
TXN-000881,HM-97039-4340,HM-97039-4340,4340,true,2026,5549725.66,Grant award payment,2026-01-09,SYNTHETIC-DEMO
TXN-000882,HM-97039-4340,HM-97039-4340,4340,true,2026,4700108.11,Grant award payment,2026-06-29,SYNTHETIC-DEMO
TXN-000883,HM-60201-4332,HM-60201-4332,4332,true,2026,4564026.47,Grant award payment,2026-05-20,SYNTHETIC-DEMO
TXN-000884,HM-60201-4337,HM-60201-4337,4337,true,2026,3582089.86,Vendor / contract payment,2025-12-03,SYNTHETIC-DEMO
TXN-000885,HM-60201-4339,HM-60201-4339,4339,true,2026,4275389.33,Grant award payment,2025-11-02,SYNTHETIC-DEMO
TXN-000886,HM-60201-4339,HM-60201-4339,4339,true,2026,3682718.90,Grant award payment,2026-05-22,SYNTHETIC-DEMO
TXN-000887,HM-60201-4339,HM-60201-4339,4339,true,2026,6270518.70,Grant award payment,2026-08-10,SYNTHETIC-DEMO
TXN-000888,HM-60201-4339,HM-60201-4339,4339,true,2026,3888993.16,Vendor / contract payment,2026-05-17,SYNTHETIC-DEMO
TXN-000889,HM-60201-4339,HM-60201-4339,4339,true,2026,4350674.54,Vendor / contract payment,2026-06-18,SYNTHETIC-DEMO
TXN-000890,HM-60201-4339,HM-60201-4339,4339,true,2026,4976036.70,Grant award payment,2026-04-01,SYNTHETIC-DEMO
TXN-000891,HM-60201-4339,HM-60201-4339,4339,true,2026,6737281.06,Grant award payment,2026-05-26,SYNTHETIC-DEMO
TXN-000892,HM-60201-4339,HM-60201-4339,4339,true,2026,6536976.93,Grant award payment,2026-04-08,SYNTHETIC-DEMO
TXN-000893,HM-60201-4339,HM-60201-4339,4339,true,2026,5995812.36,Grant award payment,2026-01-16,SYNTHETIC-DEMO
TXN-000894,HM-60201-4340,HM-60201-4340,4340,true,2026,5441313.54,Interagency transfer,2025-10-18,SYNTHETIC-DEMO
TXN-000895,HM-60201-4340,HM-60201-4340,4340,true,2026,7068004.17,Interagency transfer,2025-12-08,SYNTHETIC-DEMO
TXN-000896,HM-60201-4340,HM-60201-4340,4340,true,2026,5326336.89,Grant award payment,2026-04-26,SYNTHETIC-DEMO
TXN-000897,HM-60201-4340,HM-60201-4340,4340,true,2026,5834147.17,Grant award payment,2026-05-16,SYNTHETIC-DEMO
TXN-000898,HM-60201-4340,HM-60201-4340,4340,true,2026,4609822.62,Interagency transfer,2026-06-13,SYNTHETIC-DEMO
TXN-000899,LEG-0003,IA-61101-4339,4339,true,2022,20307851.28,Direct assistance payment,2022-03-20,SYNTHETIC-DEMO
TXN-000900,IA-61101-4339,IA-61101-4339,4339,true,2022,16500678.77,Interagency transfer,2022-02-09,SYNTHETIC-DEMO
TXN-000901,IA-61101-4339,IA-61101-4339,4339,true,2022,9742100.37,Vendor / contract payment,2021-10-17,SYNTHETIC-DEMO
TXN-000902,LEG-0003,IA-61101-4339,4339,true,2022,11015331.75,Direct assistance payment,2021-12-03,SYNTHETIC-DEMO
TXN-000903,IA/61101/4340,IA-61101-4340,4340,true,2022,10670439.37,Grant award payment,2022-01-23,SYNTHETIC-DEMO
TXN-000904,IA-61101-4340,IA-61101-4340,4340,true,2022,9422528.77,Grant award payment,2022-02-19,SYNTHETIC-DEMO
TXN-000905,IA-61101-4340,IA-61101-4340,4340,true,2022,14755894.95,Grant award payment,2022-02-27,SYNTHETIC-DEMO
TXN-000906,IA-61102-4339,IA-61102-4339,4339,true,2022,22416460.26,Interagency transfer,2022-03-24,SYNTHETIC-DEMO
TXN-000907,IA-61102-4339,IA-61102-4339,4339,true,2022,13283998.31,Direct assistance payment,2022-08-13,SYNTHETIC-DEMO
TXN-000908,IA-61102-4339,IA-61102-4339,4339,true,2022,12222183.47,Direct assistance payment,2022-07-17,SYNTHETIC-DEMO
TXN-000909,IA-61102-4339,IA-61102-4339,4339,true,2022,9643320.13,Direct assistance payment,2022-08-25,SYNTHETIC-DEMO
TXN-000910,IA/61102/4340,IA-61102-4340,4340,true,2022,11552629.12,Interagency transfer,2022-09-08,SYNTHETIC-DEMO
TXN-000911,IA-61102-4340,IA-61102-4340,4340,true,2022,9969730.43,Direct assistance payment,2022-04-15,SYNTHETIC-DEMO
TXN-000912,IA-61102-4340,IA-61102-4340,4340,true,2022,13326503.54,Grant award payment,2022-01-05,SYNTHETIC-DEMO
TXN-000913,IA/61103/4332,IA-61103-4332,4332,true,2022,5624230.76,Direct assistance payment,2022-03-28,SYNTHETIC-DEMO
TXN-000914,IA-61103-4337,IA-61103-4337,4337,true,2022,4414194.38,Grant award payment,2022-06-24,SYNTHETIC-DEMO
TXN-000915,IA-61104-4339,IA-61104-4339,4339,true,2022,8665371.58,Grant award payment,2021-11-14,SYNTHETIC-DEMO
TXN-000916,IA-61104-4339,IA-61104-4339,4339,true,2022,16110288.91,Direct assistance payment,2022-01-03,SYNTHETIC-DEMO
TXN-000917,IA-61104-4339,IA-61104-4339,4339,true,2022,18377375.76,Interagency transfer,2021-10-10,SYNTHETIC-DEMO
TXN-000918,IA-61104-4339,IA-61104-4339,4339,true,2022,14412925.92,Grant award payment,2022-05-03,SYNTHETIC-DEMO
TXN-000919,IA-55501-4339,IA-55501-4339,4339,true,2022,17576498.47,Grant award payment,2022-02-07,SYNTHETIC-DEMO
TXN-000920,IA-55501-4339,IA-55501-4339,4339,true,2022,14892255.97,Direct assistance payment,2022-01-18,SYNTHETIC-DEMO
TXN-000921,IA-55501-4339,IA-55501-4339,4339,true,2022,11147659.48,Vendor / contract payment,2022-09-26,SYNTHETIC-DEMO
TXN-000922,IA-55501-4339,IA-55501-4339,4339,true,2022,13949548.25,Grant award payment,2022-01-29,SYNTHETIC-DEMO
TXN-000923,LEG-0003,IA-61101-4339,4339,true,2023,8396543.81,Vendor / contract payment,2023-09-11,SYNTHETIC-DEMO
TXN-000924,IA-61101-4339,IA-61101-4339,4339,true,2023,16504875.25,Grant award payment,2022-12-06,SYNTHETIC-DEMO
TXN-000925,LEG-0003,IA-61101-4339,4339,true,2023,19234103.99,Vendor / contract payment,2023-07-29,SYNTHETIC-DEMO
TXN-000926,IA 61101 4339,IA-61101-4339,4339,true,2023,17460056.48,Grant award payment,2023-04-13,SYNTHETIC-DEMO
TXN-000927,IA-61101-4340,IA-61101-4340,4340,true,2023,11757596.17,Direct assistance payment,2023-02-14,SYNTHETIC-DEMO
TXN-000928,IA-61101-4340,IA-61101-4340,4340,true,2023,11417326.65,Grant award payment,2022-12-01,SYNTHETIC-DEMO
TXN-000929,IA-61101-4340,IA-61101-4340,4340,true,2023,14113360.68,Interagency transfer,2022-12-19,SYNTHETIC-DEMO
TXN-000930,IA-61102-4339,IA-61102-4339,4339,true,2023,14810720.91,Direct assistance payment,2023-02-27,SYNTHETIC-DEMO
TXN-000931,IA-61102-4339,IA-61102-4339,4339,true,2023,12996734.45,Grant award payment,2023-01-23,SYNTHETIC-DEMO
TXN-000932,IA-61102-4339,IA-61102-4339,4339,true,2023,17469528.51,Interagency transfer,2023-05-26,SYNTHETIC-DEMO
TXN-000933,IA-61102-4339,IA-61102-4339,4339,true,2023,16318595.66,Interagency transfer,2023-02-12,SYNTHETIC-DEMO
TXN-000934,IA-61102-4340,IA-61102-4340,4340,true,2023,9393980.98,Direct assistance payment,2023-06-24,SYNTHETIC-DEMO
TXN-000935,IA-61102-4340,IA-61102-4340,4340,true,2023,12794520.49,Grant award payment,2022-11-08,SYNTHETIC-DEMO
TXN-000936,IA-61102-4340,IA-61102-4340,4340,true,2023,15099782.03,Grant award payment,2022-11-02,SYNTHETIC-DEMO
TXN-000937,IA-61103-4332,IA-61103-4332,4332,true,2023,6017926.91,Interagency transfer,2023-08-18,SYNTHETIC-DEMO
TXN-000938,IA-61103-4337,IA-61103-4337,4337,true,2023,4723187.99,Vendor / contract payment,2022-11-15,SYNTHETIC-DEMO
TXN-000939,IA-61104-4339,IA-61104-4339,4339,true,2023,14776786.12,Interagency transfer,2022-12-08,SYNTHETIC-DEMO
TXN-000940,IA-61104-4339,IA-61104-4339,4339,true,2023,10515899.53,Grant award payment,2023-08-20,SYNTHETIC-DEMO
TXN-000941,IA-61104-4339,IA-61104-4339,4339,true,2023,14780958.38,Grant award payment,2022-12-21,SYNTHETIC-DEMO
TXN-000942,IA-61104-4339,IA-61104-4339,4339,true,2023,7517781.94,Vendor / contract payment,2023-03-17,SYNTHETIC-DEMO
TXN-000943,IA-61104-4339,IA-61104-4339,4339,true,2023,14004153.55,Interagency transfer,2023-04-19,SYNTHETIC-DEMO
TXN-000944,IA-55501-4339,IA-55501-4339,4339,true,2023,14309863.94,Grant award payment,2023-02-06,SYNTHETIC-DEMO
TXN-000945,IA-55501-4339,IA-55501-4339,4339,true,2023,6355780.62,Grant award payment,2023-06-06,SYNTHETIC-DEMO
TXN-000946,IA-55501-4339,IA-55501-4339,4339,true,2023,12273496.63,Direct assistance payment,2022-12-05,SYNTHETIC-DEMO
TXN-000947,IA-55501-4339,IA-55501-4339,4339,true,2023,14211559.80,Grant award payment,2023-02-04,SYNTHETIC-DEMO
TXN-000948,IA-55501-4339,IA-55501-4339,4339,true,2023,14444878.53,Grant award payment,2022-12-19,SYNTHETIC-DEMO
TXN-000949,IA-61101-4339,IA-61101-4339,4339,true,2024,12698519.19,Grant award payment,2023-10-12,SYNTHETIC-DEMO
TXN-000950,IA-61101-4339,IA-61101-4339,4339,true,2024,20119992.71,Grant award payment,2024-09-16,SYNTHETIC-DEMO
TXN-000951,ia-61101-4339,IA-61101-4339,4339,true,2024,14933656.49,Grant award payment,2024-09-01,SYNTHETIC-DEMO
TXN-000952,IA-61101-4339,IA-61101-4339,4339,true,2024,20071512.81,Direct assistance payment,2024-08-23,SYNTHETIC-DEMO
TXN-000953,IA-61101-4339,IA-61101-4339,4339,true,2024,8554837.41,Vendor / contract payment,2024-01-17,SYNTHETIC-DEMO
TXN-000954,IA-61101-4340,IA-61101-4340,4340,true,2024,16364713.23,Grant award payment,2024-08-20,SYNTHETIC-DEMO
TXN-000955,IA-61101-4340,IA-61101-4340,4340,true,2024,16442277.12,Vendor / contract payment,2024-01-20,SYNTHETIC-DEMO
TXN-000956,IA-61101-4340,IA-61101-4340,4340,true,2024,13430481.19,Grant award payment,2024-04-30,SYNTHETIC-DEMO
TXN-000957,IA-61102-4339,IA-61102-4339,4339,true,2024,9957493.46,Interagency transfer,2024-05-16,SYNTHETIC-DEMO
TXN-000958,IA-61102-4339,IA-61102-4339,4339,true,2024,9071185.25,Interagency transfer,2024-03-27,SYNTHETIC-DEMO
TXN-000959,IA-61102-4339,IA-61102-4339,4339,true,2024,16782750.50,Grant award payment,2023-12-24,SYNTHETIC-DEMO
TXN-000960,IA-61102-4339,IA-61102-4339,4339,true,2024,18530469.21,Interagency transfer,2024-07-15,SYNTHETIC-DEMO
TXN-000961,IA-61102-4339,IA-61102-4339,4339,true,2024,22036620.19,Grant award payment,2024-01-04,SYNTHETIC-DEMO
TXN-000962,IA-61102-4340,IA-61102-4340,4340,true,2024,8833502.03,Grant award payment,2024-02-13,SYNTHETIC-DEMO
TXN-000963,IA-61102-4340,IA-61102-4340,4340,true,2024,19341993.20,Grant award payment,2024-05-26,SYNTHETIC-DEMO
TXN-000964,IA-61102-4340,IA-61102-4340,4340,true,2024,18061976.31,Grant award payment,2023-10-09,SYNTHETIC-DEMO
TXN-000965,IA-61103-4332,IA-61103-4332,4332,true,2024,7462229.37,Vendor / contract payment,2024-01-09,SYNTHETIC-DEMO
TXN-000966,IA-61103-4337,IA-61103-4337,4337,true,2024,5856753.11,Grant award payment,2024-03-15,SYNTHETIC-DEMO
TXN-000967,IA-61104-4339,IA-61104-4339,4339,true,2024,11249450.80,Grant award payment,2024-07-15,SYNTHETIC-DEMO
TXN-000968,IA-61104-4339,IA-61104-4339,4339,true,2024,12314063.40,Grant award payment,2024-04-29,SYNTHETIC-DEMO
TXN-000969,IA-61104-4339,IA-61104-4339,4339,true,2024,14003996.00,Direct assistance payment,2024-03-01,SYNTHETIC-DEMO
TXN-000970,IA-61104-4339,IA-61104-4339,4339,true,2024,13062110.99,Grant award payment,2024-07-01,SYNTHETIC-DEMO
TXN-000971,IA-61104-4339,IA-61104-4339,4339,true,2024,12645954.50,Grant award payment,2024-05-18,SYNTHETIC-DEMO
TXN-000972,ia-61104-4339,IA-61104-4339,4339,true,2024,13102942.92,Grant award payment,2023-10-14,SYNTHETIC-DEMO
TXN-000973,IA-55501-4339,IA-55501-4339,4339,true,2024,12358430.60,Grant award payment,2024-06-17,SYNTHETIC-DEMO
TXN-000974,IA-55501-4339,IA-55501-4339,4339,true,2024,9420037.47,Direct assistance payment,2024-04-04,SYNTHETIC-DEMO
TXN-000975,IA-55501-4339,IA-55501-4339,4339,true,2024,8312849.20,Grant award payment,2024-01-19,SYNTHETIC-DEMO
TXN-000976,IA-55501-4339,IA-55501-4339,4339,true,2024,10190744.64,Direct assistance payment,2024-02-25,SYNTHETIC-DEMO
TXN-000977,IA-55501-4339,IA-55501-4339,4339,true,2024,18612810.95,Direct assistance payment,2024-05-11,SYNTHETIC-DEMO
TXN-000978,IA-55501-4339,IA-55501-4339,4339,true,2024,17483645.75,Grant award payment,2024-09-23,SYNTHETIC-DEMO
TXN-000979,IA-61101-4339,IA-61101-4339,4339,true,2025,14023576.57,Interagency transfer,2025-05-09,SYNTHETIC-DEMO
TXN-000980,IA-61101-4339,IA-61101-4339,4339,true,2025,12730724.01,Grant award payment,2025-02-22,SYNTHETIC-DEMO
TXN-000981,IA-61101-4339,IA-61101-4339,4339,true,2025,19217828.22,Direct assistance payment,2025-03-31,SYNTHETIC-DEMO
TXN-000982,IA 61101 4339,IA-61101-4339,4339,true,2025,11287163.46,Grant award payment,2025-03-08,SYNTHETIC-DEMO
TXN-000983,IA-61101-4339,IA-61101-4339,4339,true,2025,15300300.42,Interagency transfer,2025-04-30,SYNTHETIC-DEMO
TXN-000984,IA-61101-4340,IA-61101-4340,4340,true,2025,8578003.45,Grant award payment,2025-03-11,SYNTHETIC-DEMO
TXN-000985,IA-61101-4340,IA-61101-4340,4340,true,2025,17452329.78,Grant award payment,2025-09-21,SYNTHETIC-DEMO
TXN-000986,IA-61101-4340,IA-61101-4340,4340,true,2025,6766263.35,Interagency transfer,2024-11-10,SYNTHETIC-DEMO
TXN-000987,IA-61101-4340,IA-61101-4340,4340,true,2025,11129001.38,Grant award payment,2024-11-21,SYNTHETIC-DEMO
TXN-000988,IA-61102-4339,IA-61102-4339,4339,true,2025,15761025.04,Vendor / contract payment,2025-09-23,SYNTHETIC-DEMO
TXN-000989,IA-61102-4339,IA-61102-4339,4339,true,2025,17351635.93,Interagency transfer,2025-03-12,SYNTHETIC-DEMO
TXN-000990,IA-61102-4339,IA-61102-4339,4339,true,2025,9951879.50,Grant award payment,2025-05-12,SYNTHETIC-DEMO
TXN-000991,IA-61102-4339,IA-61102-4339,4339,true,2025,20666114.48,Vendor / contract payment,2025-02-12,SYNTHETIC-DEMO
TXN-000992,IA-61102-4339,IA-61102-4339,4339,true,2025,8828937.73,Vendor / contract payment,2024-10-25,SYNTHETIC-DEMO
TXN-000993,IA-61102-4340,IA-61102-4340,4340,true,2025,7273165.59,Grant award payment,2025-06-08,SYNTHETIC-DEMO
TXN-000994,IA-61102-4340,IA-61102-4340,4340,true,2025,13564518.80,Grant award payment,2024-11-16,SYNTHETIC-DEMO
TXN-000995,IA-61102-4340,IA-61102-4340,4340,true,2025,9752226.46,Grant award payment,2025-05-12,SYNTHETIC-DEMO
TXN-000996,IA-61102-4340,IA-61102-4340,4340,true,2025,13335687.11,Grant award payment,2025-08-08,SYNTHETIC-DEMO
TXN-000997,IA/61103/4332,IA-61103-4332,4332,true,2025,7089117.91,Grant award payment,2025-04-21,SYNTHETIC-DEMO
TXN-000998,IA-61103-4337,IA-61103-4337,4337,true,2025,5563915.45,Grant award payment,2025-01-13,SYNTHETIC-DEMO
TXN-000999,IA-61104-4339,IA-61104-4339,4339,true,2025,11882662.87,Interagency transfer,2024-10-02,SYNTHETIC-DEMO
TXN-001000,IA-61104-4339,IA-61104-4339,4339,true,2025,8004996.49,Interagency transfer,2025-03-11,SYNTHETIC-DEMO
TXN-001001,IA-61104-4339,IA-61104-4339,4339,true,2025,14970242.50,Grant award payment,2025-04-14,SYNTHETIC-DEMO
TXN-001002,IA-61104-4339,IA-61104-4339,4339,true,2025,14794338.63,Grant award payment,2025-05-14,SYNTHETIC-DEMO
TXN-001003,IA-61104-4339,IA-61104-4339,4339,true,2025,10745599.42,Grant award payment,2024-12-19,SYNTHETIC-DEMO
TXN-001004,IA-61104-4339,IA-61104-4339,4339,true,2025,12161752.77,Interagency transfer,2025-09-02,SYNTHETIC-DEMO
TXN-001005,IA-55501-4339,IA-55501-4339,4339,true,2025,9897889.47,Direct assistance payment,2025-05-26,SYNTHETIC-DEMO
TXN-001006,IA-55501-4339,IA-55501-4339,4339,true,2025,13326469.17,Vendor / contract payment,2024-12-26,SYNTHETIC-DEMO
TXN-001007,IA-55501-4339,IA-55501-4339,4339,true,2025,9431406.99,Grant award payment,2025-02-13,SYNTHETIC-DEMO
TXN-001008,IA-55501-4339,IA-55501-4339,4339,true,2025,8884040.26,Interagency transfer,2025-04-13,SYNTHETIC-DEMO
TXN-001009,IA-55501-4339,IA-55501-4339,4339,true,2025,12893457.75,Vendor / contract payment,2025-03-05,SYNTHETIC-DEMO
TXN-001010,IA-55501-4339,IA-55501-4339,4339,true,2025,18126329.04,Grant award payment,2025-07-15,SYNTHETIC-DEMO
TXN-001011,IA-61101-4339,IA-61101-4339,4339,true,2026,6850416.22,Direct assistance payment,2026-02-18,SYNTHETIC-DEMO
TXN-001012,IA-61101-4339,IA-61101-4339,4339,true,2026,12659220.69,Grant award payment,2026-01-25,SYNTHETIC-DEMO
TXN-001013,IA-61101-4339,IA-61101-4339,4339,true,2026,9154207.39,Grant award payment,2026-08-02,SYNTHETIC-DEMO
TXN-001014,IA-61101-4339,IA-61101-4339,4339,true,2026,11941372.75,Direct assistance payment,2026-04-27,SYNTHETIC-DEMO
TXN-001015,IA-61101-4339,IA-61101-4339,4339,true,2026,9036829.96,Vendor / contract payment,2026-02-12,SYNTHETIC-DEMO
TXN-001016,IA-61101-4339,IA-61101-4339,4339,true,2026,5623763.22,Interagency transfer,2026-07-14,SYNTHETIC-DEMO
TXN-001017,IA-61101-4339,IA-61101-4339,4339,true,2026,10877722.36,Grant award payment,2026-04-26,SYNTHETIC-DEMO
TXN-001018,IA-61101-4339,IA-61101-4339,4339,true,2026,12220827.51,Direct assistance payment,2026-05-09,SYNTHETIC-DEMO
TXN-001019,IA-61101-4340,IA-61101-4340,4340,true,2026,10201655.25,Grant award payment,2025-11-16,SYNTHETIC-DEMO
TXN-001020,IA-61101-4340,IA-61101-4340,4340,true,2026,8667763.85,Grant award payment,2025-12-24,SYNTHETIC-DEMO
TXN-001021,IA-61101-4340,IA-61101-4340,4340,true,2026,7129042.87,Vendor / contract payment,2026-05-11,SYNTHETIC-DEMO
TXN-001022,IA-61101-4340,IA-61101-4340,4340,true,2026,11165436.53,Vendor / contract payment,2026-01-27,SYNTHETIC-DEMO
TXN-001023,IA-61101-4340,IA-61101-4340,4340,true,2026,10275747.30,Grant award payment,2025-11-11,SYNTHETIC-DEMO
TXN-001024,IA-61102-4339,IA-61102-4339,4339,true,2026,6468092.10,Vendor / contract payment,2026-02-27,SYNTHETIC-DEMO
